sku_id,description,category,subcategory,launch_date,unit_cost,list_price
20719,WOODLAND CHARLOTTE BAG,Bags & Accessories,Woodland,2009-12-01 11:21:00,0.42,0.85
20721,OWLS CHARLOTTE BAG,Bags & Accessories,Owls,2009-12-07 15:26:00,0.42,0.85
20723,STRAWBERRY CHARLOTTE BAG,Bags & Accessories,Strawberry,2009-12-01 16:18:00,0.42,0.85
20724,RED RETROSPOT CHARLOTTE BAG,Bags & Accessories,Red,2009-12-01 10:06:00,0.42,0.85
20725,LUNCH BAG RED RETROSPOT,Bags & Accessories,Lunch,2009-12-01 10:06:00,0.82,1.65
20726,LUNCH BAG WOODLAND,Bags & Accessories,Lunch,2009-12-01 10:06:00,0.82,1.65
20727,LUNCH BAG  BLACK SKULL.,Bags & Accessories,Lunch,2009-12-01 12:13:00,0.82,1.65
20728,LUNCH BAG CARS BLUE,Bags & Accessories,Lunch,2009-12-01 10:06:00,0.82,1.65
20729,RED SPOTTY CANDY BAG,Bags & Accessories,Red,2009-12-01 14:28:00,0.62,1.25
20730,STRAWBERRY CANDY BAG,Bags & Accessories,Strawberry,2009-12-01 17:19:00,0.44,0.87
20731,POSY CANDY BAG,Bags & Accessories,Posy,2009-12-07 11:35:00,0.62,1.25
20733,GOLD MINI TAPE MEASURE,General Merchandise,Gold,2009-12-03 15:34:00,0.42,0.83
20734,SILVER MINI TAPE MEASURE,General Merchandise,Silver,2009-12-01 11:41:00,0.42,0.85
20735,BLACK MINI TAPE MEASURE,General Merchandise,Black,2009-12-02 14:43:00,0.42,0.85
20736,PINK MINI TAPE MEASURE,General Merchandise,Pink,2009-12-02 12:44:00,0.42,0.85
20737,RED MINI TAPE MEASURE,General Merchandise,Red,2009-12-02 14:36:00,0.85,1.7
20738,GREEN MINI TAPE MEASURE,General Merchandise,Green,2009-12-03 16:40:00,0.42,0.85
20739,*USB Office Glitter Lamp,General Merchandise,*Usb,2009-12-01 14:28:00,4.32,8.65
20747,PICCADILLY TEA SET,General Merchandise,Piccadilly,2009-12-01 10:52:00,7.48,14.95
20748,KENSINGTON COFFEE SET,General Merchandise,Kensington,2009-12-01 11:51:00,6.38,12.75
20749,ASSORTED COLOUR MINI CASES,General Merchandise,Assorted,2009-12-01 09:28:00,3.98,7.95
20750,RED RETROSPOT MINI CASES,General Merchandise,Red,2009-12-01 12:47:00,3.98,7.95
20751,FUNKY WASHING UP GLOVES ASSORTED,General Merchandise,Funky,2009-12-01 10:52:00,1.05,2.1
20752,BLUE POLKADOT WASHING UP GLOVES,General Merchandise,Blue,2009-12-01 10:52:00,1.05,2.1
20753,RETRO PINK SPOT WASHING UP GLOVES,General Merchandise,Retro,2009-12-01 10:52:00,1.05,2.1
20754,RETROSPOT RED WASHING UP GLOVES,General Merchandise,Retrospot,2009-12-01 09:50:00,1.05,2.1
20755,BLUE PAISLEY POCKET BOOK,General Merchandise,Blue,2009-12-07 12:26:00,0.42,0.85
20756,GREEN FERN POCKET BOOK,General Merchandise,Green,2009-12-01 12:22:00,0.42,0.85
20757,RED DAISY POCKET BOOK,General Merchandise,Red,2009-12-07 11:19:00,0.42,0.85
20758,ABSTRACT CIRCLES POCKET BOOK,General Merchandise,Abstract,2009-12-01 12:22:00,0.42,0.85
20759,CHRYSANTHEMUM POCKET BOOK,General Merchandise,Chrysanthemum,2009-12-17 11:43:00,0.42,0.85
20760,GARDEN PATH POCKET BOOK,Garden,Garden,2009-12-04 08:40:00,0.42,0.85
20761,BLUE PAISLEY SKETCHBOOK,General Merchandise,Blue,2009-12-01 14:28:00,1.88,3.75
20762,GREEN FERN SKETCHBOOK,General Merchandise,Green,2009-12-04 14:14:00,1.88,3.75
20763,DAISY SKETCHBOOK,General Merchandise,Daisy,2009-12-07 11:19:00,1.88,3.75
20764,ABSTRACT CIRCLES SKETCHBOOK,General Merchandise,Abstract,2009-12-02 14:43:00,1.88,3.75
20765,CHRYSANTHEMUM SKETCHBOOK,General Merchandise,Chrysanthemum,2009-12-01 18:35:00,1.88,3.75
20766,GARDEN PATH SKETCHBOOK,Garden,Garden,2009-12-04 13:22:00,1.88,3.75
20767,BLUE PAISLEY JOURNAL,General Merchandise,Blue,2009-12-01 11:51:00,1.27,2.55
20768,GREEN FERN JOURNAL,General Merchandise,Green,2009-12-01 12:30:00,1.27,2.55
20769,DAISY JOURNAL,General Merchandise,Daisy,2009-12-07 11:19:00,1.27,2.55
20770,ABSTRACT CIRCLE JOURNAL,General Merchandise,Abstract,2009-12-01 17:28:00,1.27,2.55
20771,CHRYSANTHEMUM  JOURNAL,General Merchandise,Chrysanthemum,2009-12-01 14:35:00,1.27,2.55
20772,GARDEN PATH JOURNAL,Garden,Garden,2009-12-02 11:31:00,1.27,2.55
20773,BLUE PAISLEY NOTEBOOK,Stationery & Cards,Blue,2009-12-01 11:51:00,0.91,1.65
20774,GREEN FERN NOTEBOOK,Stationery & Cards,Green,2009-12-01 11:51:00,0.91,1.65
20775,DAISY NOTEBOOK,Stationery & Cards,Daisy,2009-12-06 13:29:00,0.91,1.65
20776,ABSTRACT CIRCLES NOTEBOOK,Stationery & Cards,Abstract,2009-12-01 17:28:00,0.91,1.65
20777,CHRYSANTHEMUM NOTEBOOK,Stationery & Cards,Chrysanthemum,2009-12-01 11:51:00,0.91,1.65
20778,GARDEN PATH NOTEBOOK,Stationery & Cards,Garden,2009-12-02 14:43:00,0.91,1.65
20780,BLACK EAR MUFF HEADPHONES,General Merchandise,Black,2009-12-01 14:28:00,2.74,5.49
20781,GOLD EAR MUFF HEADPHONES,General Merchandise,Gold,2009-12-04 09:43:00,2.74,5.49
20782,CAMOUFLAGE EAR MUFF HEADPHONES,General Merchandise,Camouflage,2009-12-01 11:45:00,2.74,5.49
20783,HEART EAR MUFF HEADPHONES,General Merchandise,Heart,2009-12-01 14:28:00,2.74,5.49
20784,RED RETRO BAR STOOL,General Merchandise,Red,2009-12-01 14:56:00,17.0,34.0
20785,FUSCHIA RETRO BAR STOOL,General Merchandise,Fuschia,2010-01-22 11:28:00,17.0,34.0
20786,BLACK RETRO BAR STOOL,General Merchandise,Black,2010-01-22 11:28:00,17.0,34.0
20787,BLUE RETRO BAR STOOL,General Merchandise,Blue,2010-01-17 12:40:00,17.0,34.0
20791,BLUE TILED SET OF 3 DRAWERS,General Merchandise,Blue,2010-01-14 15:47:00,6.38,12.75
20793,BLUE TILED TRAY,General Merchandise,Blue,2009-12-02 15:38:00,3.38,6.75
20794,BLUE  TILE HOOK,Home & Decor,Blue,2010-01-07 19:34:00,1.27,2.55
20795,LARGE BLUE PROVENCAL CERAMIC BALL,General Merchandise,Large,2009-12-09 13:00:00,1.05,2.1
20796,SMALL BLUE PROVENCAL CERAMIC BALL,General Merchandise,Small,2009-12-09 13:00:00,0.82,1.65
20798,CLEAR MILKSHAKE GLASS,General Merchandise,Clear,2009-12-01 14:28:00,1.05,2.1
20799,PINK MILKSHAKE GLASS,General Merchandise,Pink,2009-12-01 14:28:00,1.58,3.16
20800,LARGE GLASS SUNDAE DISH CLEAR,General Merchandise,Large,2010-01-11 09:37:00,2.53,5.06
20801,LARGE PINK GLASS SUNDAE DISH,General Merchandise,Large,2010-01-18 11:39:00,1.23,2.46
20802,SMALL GLASS SUNDAE DISH CLEAR,General Merchandise,Small,2009-12-16 17:58:00,0.82,1.65
20803,SMALL PINK GLASS SUNDAE DISH,General Merchandise,Small,2009-12-07 17:18:00,0.82,1.65
20804,GLASS CHICKEN BUTTER DISH,General Merchandise,Glass,2009-12-01 12:32:00,1.68,3.36
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,Home & Decor,Embossed,2009-12-01 13:29:00,1.27,2.55
20814,SILVER FINCH DECORATION,Home & Decor,Silver,2009-12-01 12:13:00,0.62,1.25
20816,GOLD FLOWER CUSHION COVER,Home & Decor,Gold,2010-02-04 15:49:00,3.38,6.75
20818,GOLD TEDDY BEAR,General Merchandise,Gold,2009-12-02 13:26:00,1.88,3.75
20819,SILVER TEDDY BEAR,General Merchandise,Silver,2009-12-02 16:18:00,1.88,3.75
20820,SILVER LOOKING MIRROR,General Merchandise,Silver,2009-12-17 11:38:00,2.48,4.95
20821,GOLDIE LOOKING MIRROR,General Merchandise,Goldie,2009-12-14 17:57:00,5.08,10.17
20822,SILVER WINE GOBLET,General Merchandise,Silver,2010-02-01 15:32:00,2.33,4.65
20823,GOLD WINE GOBLET,General Merchandise,Gold,2009-12-01 10:18:00,2.12,4.25
20825,GOLD WINE GLASS,General Merchandise,Gold,2009-12-01 10:18:00,1.88,3.75
20826,SILVER APERITIF GLASS,General Merchandise,Silver,2009-12-01 10:18:00,0.95,1.9
20827,GOLD APERITIF GLASS,General Merchandise,Gold,2009-12-01 10:18:00,1.06,2.12
20828,GLITTER BUTTERFLY CLIPS,General Merchandise,Glitter,2009-12-01 11:41:00,1.27,2.55
20829,GLITTER HANGING BUTTERFLY STRING,General Merchandise,Glitter,2009-12-01 12:14:00,1.05,2.1
20830,SILVER PHOTO FRAME,Home & Decor,Silver,2009-12-01 16:34:00,1.05,2.1
20831,GOLD PHOTO FRAME,Home & Decor,Gold,2009-12-01 16:34:00,1.05,2.1
20832,RED FLOCK LOVE HEART PHOTO FRAME,Home & Decor,Red,2009-12-01 14:28:00,0.42,0.85
20833,SHAKER THROW  QUILTED,General Merchandise,Shaker,2009-12-06 13:19:00,6.38,12.75
20835,FRENCH LATTICE CUSHION COVER,Home & Decor,French,2010-03-03 16:37:00,0.42,0.83
20836,FRENCH PAISLEY CUSHION COVER,Home & Decor,French,2010-03-02 15:28:00,0.42,0.83
20837,FRENCH FLORAL CUSHION COVER,Home & Decor,French,2009-12-04 12:37:00,0.42,0.83
20838,FRENCH LATTICE CUSHION COVER,Home & Decor,French,2010-02-14 11:52:00,0.42,0.85
20839,FRENCH PAISLEY CUSHION COVER,Home & Decor,French,2009-12-07 18:02:00,1.48,2.95
20840,FRENCH FLORAL CUSHION COVER,Home & Decor,French,2009-12-18 12:33:00,0.85,1.7
20845,ZINC HEART LATTICE 2 WALL PLANTER,General Merchandise,Zinc,2009-12-02 14:36:00,3.18,6.35
20846,ZINC HEART LATTICE T-LIGHT HOLDER,Home & Decor,Zinc,2009-12-14 18:03:00,0.62,1.25
20847,ZINC HEART LATTICE CHARGER LARGE,General Merchandise,Zinc,2009-12-03 14:39:00,1.88,3.75
20848,ZINC HEART LATTICE CHARGER SMALL,General Merchandise,Zinc,2009-12-10 20:22:00,1.48,2.95
20849,ZINC HEART LATTICE DOUBLE PLANTER,General Merchandise,Zinc,2009-12-07 17:56:00,1.88,3.75
20850,ZINC HEART LATTICE PLANTER BOWL,Kitchenware,Zinc,2010-01-06 10:53:00,1.48,2.95
20851,ZINC HEART LATTICE TRAY OVAL,General Merchandise,Zinc,2009-12-08 15:00:00,2.98,5.95
20854,BLUE PATCH PURSE PINK HEART,Bags & Accessories,Blue,2009-12-03 17:57:00,0.82,1.65
20855,PINK PATCH PURSE BLUE HEART,Bags & Accessories,Pink,2009-12-03 17:57:00,0.82,1.65
20856,DENIM PATCH PURSE PINK BUTTERFLY,Bags & Accessories,Denim,2009-12-06 12:26:00,0.82,1.65
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,Bags & Accessories,Blue,2009-12-06 12:26:00,0.82,1.65
20858,SILVER PURSE GOLD PINK BUTTERFLY,Bags & Accessories,Silver,2009-12-14 15:31:00,0.82,1.65
20860,GOLD COSMETICS BAG WITH BUTTERFLY,Bags & Accessories,Gold,2010-04-08 11:49:00,1.05,2.1
20861,GOLD COSMETIC BAG PINK STAR,Bags & Accessories,Gold,2009-12-03 17:46:00,1.05,2.1
20862,PINK PATCH PENCIL CASE BLUE HEART,Stationery & Cards,Pink,2009-12-02 14:43:00,1.16,2.1
20863,BLUE PATCH PENCIL CASE PINK HEART,Stationery & Cards,Blue,2009-12-01 14:28:00,1.16,2.1
20864,DENIM PATCH PENCIL CASE BUTTERFLY,Stationery & Cards,Denim,2009-12-06 12:26:00,1.16,2.1
20865,PATCHWORK PENCIL CASE BUTTERFLY,Stationery & Cards,Patchwork,2009-12-01 14:28:00,1.16,2.1
20866,BLUE ROSE FABRIC MIRROR,General Merchandise,Blue,2009-12-01 12:47:00,0.62,1.25
20867,PINK ROSE FABRIC MIRROR,General Merchandise,Pink,2009-12-01 12:47:00,0.62,1.25
20868,SILVER FABRIC MIRROR,General Merchandise,Silver,2009-12-06 11:13:00,0.42,0.85
20869,GOLD FABRIC MIRROR,General Merchandise,Gold,2009-12-02 11:52:00,0.42,0.85
20870,OPULENT VELVET CANDLE IN BOX,Home & Decor,Opulent,2009-12-01 10:59:00,1.05,2.1
20871,OPULENT VELVET SET/3 CANDLES,Home & Decor,Opulent,2009-12-02 16:18:00,1.05,2.1
20877,MODERN CHRISTMAS BAUBLE CANDLE,Seasonal & Christmas,Modern,2009-12-10 18:27:00,0.19,0.42
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,Seasonal & Christmas,Set/9,2009-12-02 14:43:00,0.56,1.25
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,Home & Decor,Tree,2009-12-04 17:18:00,0.32,0.65
20881,MODERN CHRISTMAS TREE CANDLE,Seasonal & Christmas,Modern,2009-12-10 18:27:00,0.38,0.85
20882,MODERN CHRISTMAS TREE CANDLE,Seasonal & Christmas,Modern,2009-12-13 13:53:00,1.33,2.95
20884,MODERN CHRISTMAS TREE CANDLE,Seasonal & Christmas,Modern,2009-12-10 18:27:00,0.94,2.1
20885,BOX OF 3 PEBBLE CANDLES,Home & Decor,Box,2009-12-22 12:42:00,1.48,2.95
20886,BOX OF 9 PEBBLE CANDLES,Home & Decor,Box,2009-12-01 14:28:00,0.98,1.95
20887,BOX OF 6 PEBBLE CANDLES,Home & Decor,Box,2009-12-01 14:43:00,2.81,5.62
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,Kitchenware,Set,2009-12-01 14:28:00,1.88,3.75
20889,JARDIN DE FEMME SCENTED CANDLE,Kitchenware,Jardin,2009-12-02 12:09:00,1.48,2.95
20890,SMALL GLASS ROSE SCENTED CANDLE,Home & Decor,Small,2010-01-21 14:30:00,1.01,2.02
20891,LARGE GLASS ROSE SCENTED CANDLE,Home & Decor,Large,2010-01-12 09:47:00,3.98,7.95
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,Home & Decor,Set/3,2009-12-01 11:21:00,6.38,12.75
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,Home & Decor,Hanging,2009-12-03 15:15:00,1.27,2.55
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,Home & Decor,Hanging,2009-12-01 13:29:00,1.48,2.95
20895,VINTAGE NOTEBOOK FRENCH LETTER,Stationery & Cards,Vintage,2009-12-08 12:33:00,1.62,2.95
20896,VINTAGE NOTEBOOK PINK FLOWER,Stationery & Cards,Vintage,2009-12-09 12:18:00,1.62,2.95
20897,VINTAGE NOTEBOOK PARIS DAYS,Stationery & Cards,Vintage,2009-12-01 11:21:00,1.62,2.95
20898,VINTAGE NOTEBOOK TRAVELOGUE,Stationery & Cards,Vintage,2009-12-04 09:43:00,1.62,2.95
20899,VINTAGE NOTEBOOK RED ROSE,Stationery & Cards,Vintage,2009-12-09 12:18:00,1.62,2.95
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,General Merchandise,Vintage,2009-12-01 13:16:00,6.36,12.72
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,General Merchandise,Vintage,2009-12-03 14:39:00,6.36,12.72
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,General Merchandise,Vintage,2009-12-01 14:28:00,3.18,6.35
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,General Merchandise,Vintage,2009-12-02 14:55:00,3.18,6.35
20906,VINTAGE NOTEBOOK BEAUTY GIRL,Stationery & Cards,Vintage,2009-12-02 13:00:00,1.62,2.95
20910,VINTAGE PHOTO ALBUM PARIS DAYS,General Merchandise,Vintage,2009-12-03 14:39:00,3.18,6.35
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,Kitchenware,Set/5,2009-12-01 14:43:00,1.48,2.95
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,Kitchenware,Set/5,2009-12-01 11:50:00,1.48,2.95
20931,BLUE POT PLANT CANDLE,Home & Decor,Blue,2009-12-07 16:40:00,1.88,3.75
20932,PINK POT PLANT CANDLE,Home & Decor,Pink,2009-12-10 09:49:00,1.88,3.75
20933,YELLOW POT PLANT CANDLE,Home & Decor,Yellow,2009-12-02 14:43:00,1.88,3.75
20934,SET/3 POT PLANT CANDLES,Home & Decor,Set/3,2009-12-02 09:47:00,2.72,5.45
20935,ROUND CACTUS CANDLE,Home & Decor,Round,2009-12-08 15:25:00,1.48,2.95
20936,FORKED CACTUS CANDLE,Kitchenware,Forked,2009-12-06 14:00:00,1.48,2.95
20939,ORANGE CANDLE,Home & Decor,Orange,2009-12-11 14:20:00,0.42,0.85
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,Home & Decor,Set/6,2009-12-01 13:31:00,1.48,2.95
20941,FROG CANDLE,Home & Decor,Frog,2009-12-01 13:31:00,0.62,1.25
20942,SET/6 GINGERBREAD TREE T-LIGHTS,Home & Decor,Set/6,2009-12-01 12:57:00,0.62,1.25
20943,SET/6 GINGERBREAD STAR T-LIGHTS,Home & Decor,Set/6,2009-12-01 12:57:00,0.62,1.25
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,Home & Decor,Set/6,2009-12-02 14:43:00,0.21,0.42
20952,PORCELAIN CHERUB BELL SMALL,General Merchandise,Porcelain,2009-12-10 13:59:00,0.21,0.42
20953,PORCELAIN CHERUB BELL LARGE,General Merchandise,Porcelain,2010-03-19 13:53:00,0.82,1.65
20954,*USB Office Mirror Ball,General Merchandise,*Usb,2009-12-02 14:36:00,4.24,8.47
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,Home & Decor,Porcelain,2009-12-01 12:13:00,0.62,1.25
20957,PORCELAIN HANGING BELL SMALL,General Merchandise,Porcelain,2010-04-11 15:54:00,0.72,1.45
20958,PORCELAIN HANGING BELL LARGE,General Merchandise,Porcelain,2010-03-26 14:16:00,0.98,1.95
20960,WATERMELON BATH SPONGE,General Merchandise,Watermelon,2009-12-01 12:13:00,0.62,1.25
20961,STRAWBERRY BATH SPONGE,General Merchandise,Strawberry,2009-12-01 12:13:00,0.62,1.25
20963,APPLE BATH SPONGE,General Merchandise,Apple,2009-12-01 12:32:00,0.62,1.25
20964,POLYESTER FILLER PAD 60x40cm,General Merchandise,Polyester,2009-12-01 11:50:00,1.27,2.55
20966,SANDWICH BATH SPONGE,General Merchandise,Sandwich,2009-12-01 12:13:00,0.62,1.25
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,Bags & Accessories,Grey,2009-12-01 10:59:00,1.88,3.75
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,Bags & Accessories,Green,2009-12-01 12:14:00,1.88,3.75
20969,RED FLORAL FELTCRAFT SHOULDER BAG,Bags & Accessories,Red,2009-12-01 12:14:00,1.88,3.75
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,Bags & Accessories,Pink,2009-12-01 10:59:00,1.88,3.75
20971,PINK BLUE FELT CRAFT TRINKET BOX,General Merchandise,Pink,2009-12-01 09:08:00,0.62,1.25
20972,PINK CREAM FELT CRAFT TRINKET BOX,General Merchandise,Pink,2009-12-01 10:59:00,0.62,1.25
20973,12 PENCIL SMALL TUBE WOODLAND,Stationery & Cards,12,2010-03-17 12:19:00,0.36,0.65
20974,12 PENCILS SMALL TUBE SKULL,Stationery & Cards,12,2009-12-01 12:47:00,0.36,0.65
20975,12 PENCILS SMALL TUBE RED RETROSPOT,Stationery & Cards,12,2009-12-01 12:13:00,0.36,0.65
20976,12 PENCILS SMALL TUBE POSY,Stationery & Cards,12,2009-12-02 11:34:00,0.36,0.65
20977,36 PENCILS TUBE WOODLAND,Stationery & Cards,36,2009-12-01 12:47:00,0.69,1.25
20978,36 PENCILS TUBE SKULLS,Stationery & Cards,36,2009-12-01 12:57:00,0.69,1.25
20979,36 PENCILS TUBE RED RETROSPOT,Stationery & Cards,36,2009-12-01 12:47:00,0.69,1.25
20980,36 PENCILS TUBE POSY,Stationery & Cards,36,2009-12-01 14:28:00,0.69,1.25
20981,12 PENCILS TALL TUBE WOODLAND,Stationery & Cards,12,2009-12-01 12:47:00,0.47,0.85
20982,12 PENCILS TALL TUBE SKULLS,Stationery & Cards,12,2009-12-01 11:37:00,0.47,0.85
20983,12 PENCILS TALL TUBE RED RETROSPOT,Stationery & Cards,12,2009-12-01 12:47:00,0.47,0.85
20984,12 PENCILS TALL TUBE POSY,Stationery & Cards,12,2009-12-01 11:37:00,0.16,0.29
20985,HEART CALCULATOR,General Merchandise,Heart,2009-12-02 11:52:00,0.62,1.25
20986,BLUE CALCULATOR RULER,General Merchandise,Blue,2009-12-02 11:52:00,0.62,1.25
20987,GEISHA GIRL CHOPSTICKS SET/5,General Merchandise,Geisha,2009-12-01 11:45:00,0.98,1.95
20988,TRELLIS FLOWER CHOPSTICKS SET/5,General Merchandise,Trellis,2009-12-02 15:51:00,0.98,1.95
20989,URBAN CHIC CHOPSTICKS SET/5,General Merchandise,Urban,2009-12-01 11:45:00,0.98,1.95
20990,SPRING FLOWER CHOPSTICKS SET/5,General Merchandise,Spring,2009-12-02 13:06:00,0.98,1.95
20991,JAZZ HEARTS MAGNETIC MEMO PAD,General Merchandise,Jazz,2009-12-01 14:28:00,0.48,0.97
20992,JAZZ HEARTS PURSE NOTEBOOK,Bags & Accessories,Jazz,2009-12-01 12:57:00,0.37,0.74
20993,JAZZ HEARTS MEMO PAD,General Merchandise,Jazz,2009-12-04 09:43:00,0.42,0.85
20994,JAZZ HEARTS SPIRAL NOTEPAD,General Merchandise,Jazz,2009-12-01 12:57:00,0.42,0.85
20996,JAZZ HEARTS ADDRESS BOOK,General Merchandise,Jazz,2009-12-02 14:36:00,0.21,0.42
20997,ROSE DU SUD CUSHION COVER,Home & Decor,Rose,2009-12-08 16:09:00,2.1,4.21
20998,ROSE DU SUD OVEN GLOVE,General Merchandise,Rose,2009-12-02 11:45:00,1.48,2.95
21000,ROSE DU SUD COSMETICS BAG,Bags & Accessories,Rose,2009-12-03 13:42:00,1.68,3.36
21001,ROSE DU SUD WASHBAG,Bags & Accessories,Rose,2009-12-16 12:17:00,2.1,4.21
21002,ROSE DU SUD DRAWSTRING BAG,Bags & Accessories,Rose,2009-12-21 17:14:00,1.68,3.36
21003,ROSE DU SUD CUSHION COVER,Home & Decor,Rose,2010-03-02 16:36:00,2.9,5.79
21004,ROSE DU SUD CHILDS APRON,Bags & Accessories,Rose,2009-12-01 11:51:00,2.12,4.25
21007,ETCHED GLASS DROPLET DECORATION,Home & Decor,Etched,2009-12-02 12:15:00,0.19,0.38
21008,ETCHED GLASS HEART TREE DECORATION,Home & Decor,Etched,2010-02-01 11:17:00,1.25,2.51
21009,ETCHED GLASS STAR TREE DECORATION,Home & Decor,Etched,2009-12-02 11:18:00,0.62,1.25
21010,ETCHED GLASS BIRD TREE DECORATION,Home & Decor,Etched,2009-12-02 14:21:00,0.62,1.25
21011,GLITTER SNOW PEAR TREE DECORATION,Home & Decor,Glitter,2009-12-02 16:02:00,0.72,1.45
21012,ANTIQUE ALL GLASS CANDLESTICK,Home & Decor,Antique,2009-12-01 14:28:00,1.23,2.46
21014,SWISS CHALET TREE DECORATION,Home & Decor,Swiss,2009-12-01 13:31:00,0.42,0.85
21015,DARK BIRD HOUSE TREE DECORATION,Home & Decor,Dark,2009-12-01 13:31:00,0.42,0.83
21016,LIGHT BIRD HOUSE TREE DECORATION,Home & Decor,Light,2009-12-01 12:14:00,0.42,0.85
21017,RED BIRD HOUSE TREE DECORATION,Home & Decor,Red,2009-12-01 12:52:00,0.64,1.28
21018,BIRD BOX CHRISTMAS TREE DECORATION,Seasonal & Christmas,Bird,2009-12-01 12:13:00,0.38,0.85
21025,SPACE FROG,General Merchandise,Space,2009-12-01 14:28:00,0.62,1.25
21026,SPACE OWL,General Merchandise,Space,2009-12-02 11:47:00,0.62,1.25
21027,NINJA RABBIT PINK,General Merchandise,Ninja,2009-12-04 15:11:00,0.62,1.25
21028,NINJA RABBIT BLACK,General Merchandise,Ninja,2009-12-05 16:01:00,0.62,1.25
21030,SPACE CADET RED,General Merchandise,Space,2009-12-16 16:02:00,0.62,1.25
21031,SPACE CADET BLACK,General Merchandise,Space,2009-12-01 17:19:00,0.62,1.25
21032,SPACE CADET WHITE,General Merchandise,Space,2009-12-04 15:11:00,0.62,1.25
21033,JUMBO BAG CHARLIE AND LOLA TOYS,Bags & Accessories,Jumbo,2009-12-01 09:24:00,1.48,2.95
21034,REX CASH+CARRY JUMBO SHOPPER,General Merchandise,Rex,2009-12-01 11:57:00,0.48,0.95
21035,SET/2 RED RETROSPOT TEA TOWELS,General Merchandise,Set/2,2009-12-01 09:50:00,1.62,3.25
21036,SET/2 TEA TOWELS MODERN VINTAGE,General Merchandise,Set/2,2009-12-14 12:24:00,1.27,2.55
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,General Merchandise,Set/4,2009-12-16 17:01:00,1.48,2.95
21039,RED SPOTTY SHOPPING BAG,Bags & Accessories,Red,2009-12-01 12:52:00,1.27,2.55
21040,MODERN VINTAGE COTTON SHOPPING BAG,Bags & Accessories,Modern,2009-12-02 14:43:00,1.27,2.55
21041,RED RETROSPOT OVEN GLOVE DOUBLE,General Merchandise,Red,2009-12-01 09:50:00,1.48,2.95
21042,RED SPOTTY APRON,Bags & Accessories,Red,2009-12-01 14:40:00,2.98,5.95
21043,APRON MODERN VINTAGE COTTON,Bags & Accessories,Apron,2009-12-07 15:42:00,2.06,4.13
21051,RIBBONS PURSE,Bags & Accessories,Ribbons,2009-12-03 14:28:00,1.05,2.1
21054,NURSE'S BAG SOFT TOY,Bags & Accessories,Nurse'S,2009-12-03 12:27:00,4.47,8.95
21055,TOOL BOX SOFT TOY,Toys & Games,Tool,2009-12-01 14:28:00,4.47,8.95
21056,DOCTOR'S BAG SOFT TOY,Bags & Accessories,Doctor'S,2009-12-03 12:27:00,4.47,8.95
21058,PARTY INVITES WOODLAND,General Merchandise,Party,2009-12-01 10:59:00,0.42,0.85
21059,PARTY INVITES DINOSAURS,General Merchandise,Party,2009-12-06 12:26:00,0.42,0.85
21060,PARTY INVITES BALLOON GIRL,Toys & Games,Party,2009-12-08 13:58:00,0.42,0.85
21061,PARTY INVITES FOOTBALL,General Merchandise,Party,2009-12-08 16:43:00,0.42,0.85
21062,PARTY INVITES SPACEMAN,General Merchandise,Party,2009-12-08 16:43:00,0.42,0.85
21063,PARTY INVITES JAZZ HEARTS,General Merchandise,Party,2009-12-01 10:59:00,0.42,0.85
21064,BOOM BOX SPEAKER BOYS,General Merchandise,Boom,2009-12-01 14:28:00,2.98,5.95
21065,BOOM BOX SPEAKER GIRLS,General Merchandise,Boom,2009-12-02 14:43:00,2.08,4.17
21066,VINTAGE RED MUG,Kitchenware,Vintage,2009-12-01 13:29:00,0.62,1.25
21067,VINTAGE RED TEATIME MUG,Kitchenware,Vintage,2009-12-01 12:32:00,0.62,1.25
21068,VINTAGE BILLBOARD LOVE/HATE MUG,Kitchenware,Vintage,2009-12-01 12:13:00,0.62,1.25
21069,VINTAGE BILLBOARD TEA MUG,Kitchenware,Vintage,2009-12-01 13:29:00,0.62,1.25
21070,VINTAGE BILLBOARD MUG,Kitchenware,Vintage,2009-12-01 13:29:00,0.62,1.25
21071,VINTAGE BILLBOARD DRINK ME MUG,Kitchenware,Vintage,2009-12-01 12:13:00,0.62,1.25
