date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-05-02,10133,0,594,14,443
2011-05-09,10133,0,594,14,443
2011-05-16,10133,0,594,14,443
2011-05-23,10133,0,594,14,443
2011-05-30,10133,0,594,14,443
2011-06-06,10133,0,594,14,443
2011-06-13,10133,0,594,14,443
2011-06-20,10133,0,594,14,443
2011-06-27,10133,0,594,14,443
2011-07-04,10133,0,594,14,443
2011-07-11,10133,0,594,14,443
2011-07-18,10133,0,594,14,443
2011-07-25,10133,0,594,14,443
2011-08-01,10133,0,594,14,443
2011-08-08,10133,0,594,14,443
2011-08-15,10133,0,594,14,443
2011-08-22,10133,0,594,14,443
2011-08-29,10133,0,594,14,443
2011-09-05,10133,0,594,14,443
2009-12-07,10134,707,0,21,551
2009-12-14,10134,703,0,21,551
2009-12-21,10134,692,0,21,551
2009-12-28,10134,692,0,21,551
2010-01-04,10134,692,0,21,551
2010-01-11,10134,492,253,21,551
2010-01-18,10134,491,253,21,551
2010-01-25,10134,491,253,21,551
2010-02-01,10134,730,253,21,551
2010-02-08,10134,730,253,21,551
2010-02-15,10134,720,253,21,551
2010-02-22,10134,699,253,21,551
2010-03-01,10134,697,253,21,551
2010-03-08,10134,686,253,21,551
2010-03-15,10134,666,253,21,551
2010-03-22,10134,646,253,21,551
2010-03-29,10134,643,253,21,551
2010-04-05,10134,633,253,21,551
2010-04-12,10134,633,253,21,551
2010-04-19,10134,621,253,21,551
2010-04-26,10134,614,253,21,551
2010-05-03,10134,614,253,21,551
2010-05-10,10134,614,253,21,551
2010-05-17,10134,604,253,21,551
2010-05-24,10134,604,253,21,551
2010-05-31,10134,604,253,21,551
2010-06-07,10134,602,253,21,551
2010-06-14,10134,590,253,21,551
2010-06-21,10134,590,253,21,551
2010-06-28,10134,587,253,21,551
2010-07-05,10134,587,253,21,551
2010-07-12,10134,587,253,21,551
2010-07-19,10134,584,253,21,551
2010-07-26,10134,584,253,21,551
2010-08-02,10134,572,253,21,551
2010-08-09,10134,562,253,21,551
2010-08-16,10134,432,253,21,551
2010-08-23,10134,432,253,21,551
2010-08-30,10134,432,253,21,551
2010-09-06,10134,432,253,21,551
2010-09-13,10134,431,253,21,551
2010-09-20,10134,429,253,21,551
2010-09-27,10134,429,253,21,551
2010-10-04,10134,429,253,21,551
2010-10-11,10134,417,253,21,551
2010-10-18,10134,403,253,21,551
2010-10-25,10134,401,253,21,551
2010-11-01,10134,401,253,21,551
2010-11-08,10134,374,253,21,551
2009-12-07,10135,875,0,18,697
2009-12-14,10135,866,0,18,697
2009-12-21,10135,836,0,18,697
2009-12-28,10135,833,0,18,697
2010-01-04,10135,832,0,18,697
2010-01-11,10135,822,0,18,697
2010-01-18,10135,810,0,18,697
2010-01-25,10135,799,0,18,697
2010-02-01,10135,785,0,18,697
2010-02-08,10135,739,0,18,697
2010-02-15,10135,709,0,18,697
2010-02-22,10135,659,287,18,697
2010-03-01,10135,0,956,18,697
2010-03-08,10135,275,956,18,697
2010-03-15,10135,918,956,18,697
2010-03-22,10135,898,956,18,697
2010-03-29,10135,878,956,18,697
2010-04-05,10135,855,956,18,697
2010-04-12,10135,854,956,18,697
2010-04-19,10135,841,956,18,697
2010-04-26,10135,810,956,18,697
2010-05-03,10135,785,956,18,697
2010-05-10,10135,785,956,18,697
2010-05-17,10135,775,956,18,697
2010-05-24,10135,652,956,18,697
2010-05-31,10135,652,956,18,697
2010-06-07,10135,642,956,18,697
2010-06-14,10135,622,956,18,697
2010-06-21,10135,602,956,18,697
2010-06-28,10135,579,956,18,697
2010-07-05,10135,559,956,18,697
2010-07-12,10135,559,956,18,697
2010-07-19,10135,536,956,18,697
2010-07-26,10135,536,956,18,697
2010-08-02,10135,522,956,18,697
2010-08-09,10135,512,956,18,697
2010-08-16,10135,512,956,18,697
2010-08-23,10135,472,956,18,697
2010-08-30,10135,452,956,18,697
2010-09-06,10135,441,956,18,697
2010-09-13,10135,430,956,18,697
2010-09-20,10135,429,956,18,697
2010-09-27,10135,427,956,18,697
2010-10-04,10135,396,956,18,697
2010-10-11,10135,382,956,18,697
2010-10-18,10135,346,956,18,697
2010-10-25,10135,344,956,18,697
2010-11-01,10135,323,956,18,697
2010-11-08,10135,151,956,18,697
2010-11-15,10135,87,956,18,697
2010-11-22,10135,58,956,18,697
2010-11-29,10135,0,956,18,697
2010-12-06,10135,0,956,18,697
2010-12-13,10135,0,956,18,697
2010-12-20,10135,0,956,18,697
2010-12-27,10135,0,956,18,697
2011-01-03,10135,0,956,18,697
2011-01-10,10135,0,956,18,697
2011-01-17,10135,0,956,18,697
2011-01-24,10135,0,956,18,697
2011-01-31,10135,0,956,18,697
2011-02-07,10135,0,956,18,697
2011-02-14,10135,0,956,18,697
2011-02-21,10135,0,956,18,697
2011-02-28,10135,0,956,18,697
2011-03-07,10135,0,956,18,697
2011-03-14,10135,0,956,18,697
2011-03-21,10135,0,956,18,697
2011-03-28,10135,0,956,18,697
2011-04-04,10135,0,956,18,697
2011-04-11,10135,0,956,18,697
2011-04-18,10135,0,956,18,697
2011-04-25,10135,0,956,18,697
2011-05-02,10135,0,956,18,697
2011-05-09,10135,0,956,18,697
2011-05-16,10135,0,956,18,697
2011-05-23,10135,0,956,18,697
2011-05-30,10135,0,956,18,697
2011-06-06,10135,0,956,18,697
2011-06-13,10135,0,956,18,697
2011-06-20,10135,0,956,18,697
2011-06-27,10135,0,956,18,697
2011-07-04,10135,0,956,18,697
2011-07-11,10135,0,956,18,697
2011-07-18,10135,0,956,18,697
2011-07-25,10135,0,956,18,697
2011-08-01,10135,0,956,18,697
2011-08-08,10135,0,956,18,697
2011-08-15,10135,0,956,18,697
2011-08-22,10135,0,956,18,697
2011-08-29,10135,0,956,18,697
2011-09-05,10135,0,956,18,697
2011-09-12,10135,0,956,18,697
2011-09-19,10135,0,956,18,697
2011-09-26,10135,0,956,18,697
2011-10-03,10135,0,956,18,697
2011-10-10,10135,0,956,18,697
2011-10-17,10135,0,956,18,697
2011-10-24,10135,0,956,18,697
2011-10-31,10135,0,956,18,697
2011-11-07,10135,0,956,18,697
2011-11-14,10135,0,956,18,697
2011-11-21,10135,0,956,18,697
2011-11-28,10135,0,956,18,697
2011-12-05,10135,0,956,18,697
2009-12-07,10138,450,0,18,414
2009-12-14,10138,443,0,18,414
2009-12-21,10138,441,0,18,414
2009-12-28,10138,441,0,18,414
2010-01-04,10138,441,0,18,414
2010-01-11,10138,439,0,18,414
2010-01-18,10138,426,0,18,414
2010-01-25,10138,426,0,18,414
2010-02-01,10138,426,0,18,414
2010-02-08,10138,402,203,18,414
2010-02-15,10138,402,203,18,414
2010-02-22,10138,593,203,18,414
2010-03-01,10138,593,203,18,414
2010-03-08,10138,593,203,18,414
2010-03-15,10138,593,203,18,414
2010-03-22,10138,593,203,18,414
2010-03-29,10138,580,203,18,414
2010-04-05,10138,571,203,18,414
2010-04-12,10138,571,203,18,414
2010-04-19,10138,571,203,18,414
2009-12-07,11001,1100,0,17,826
2009-12-14,11001,1009,0,17,826
2009-12-21,11001,976,0,17,826
2009-12-28,11001,976,0,17,826
2010-01-04,11001,976,0,17,826
2010-01-11,11001,958,0,17,826
2010-01-18,11001,958,0,17,826
2010-01-25,11001,893,0,17,826
2010-02-01,11001,893,0,17,826
2010-02-08,11001,893,0,17,826
2010-02-15,11001,877,0,17,826
2010-02-22,11001,876,0,17,826
2010-03-01,11001,876,0,17,826
2010-03-08,11001,860,0,17,826
2010-03-15,11001,844,0,17,826
2010-03-22,11001,826,352,17,826
2010-03-29,11001,824,352,17,826
2010-04-05,11001,824,352,17,826
2010-04-12,11001,1176,352,17,826
2010-04-19,11001,1155,352,17,826
2010-04-26,11001,1106,352,17,826
2010-05-03,11001,1106,352,17,826
2010-05-10,11001,1068,352,17,826
2010-05-17,11001,441,734,17,826
2010-05-24,11001,409,734,17,826
2010-05-31,11001,775,734,17,826
2010-06-07,11001,759,734,17,826
2010-06-14,11001,643,734,17,826
2010-06-21,11001,627,734,17,826
2010-06-28,11001,578,734,17,826
2010-07-05,11001,555,734,17,826
2010-07-12,11001,555,734,17,826
2010-07-19,11001,555,734,17,826
2010-07-26,11001,555,734,17,826
2010-08-02,11001,507,734,17,826
2010-08-09,11001,453,734,17,826
2010-08-16,11001,453,734,17,826
2010-08-23,11001,437,734,17,826
2010-08-30,11001,309,734,17,826
2010-09-06,11001,157,734,17,826
2010-09-13,11001,135,734,17,826
2010-09-20,11001,101,734,17,826
2010-09-27,11001,81,1096,17,826
2010-10-04,11001,0,1096,17,826
2010-10-11,11001,314,1096,17,826
2010-10-18,11001,0,1096,17,826
2010-10-25,11001,0,1096,17,826
2010-11-01,11001,0,1096,17,826
2010-11-08,11001,0,1096,17,826
2010-11-15,11001,0,1096,17,826
2010-11-22,11001,0,1096,17,826
2010-11-29,11001,0,1096,17,826
2010-12-06,11001,0,1096,17,826
2010-12-13,11001,0,1096,17,826
2010-12-20,11001,0,1096,17,826
2010-12-27,11001,0,1096,17,826
2011-01-03,11001,0,1096,17,826
2011-01-10,11001,0,1096,17,826
2011-01-17,11001,0,1096,17,826
2011-01-24,11001,0,1096,17,826
2011-01-31,11001,0,1096,17,826
2011-02-07,11001,0,1096,17,826
2011-02-14,11001,0,1096,17,826
2011-02-21,11001,0,1096,17,826
2011-02-28,11001,0,1096,17,826
2011-03-07,11001,0,1096,17,826
2011-03-14,11001,0,1096,17,826
2011-03-21,11001,0,1096,17,826
2011-03-28,11001,0,1096,17,826
2011-04-04,11001,0,1096,17,826
2011-04-11,11001,0,1096,17,826
2011-04-18,11001,0,1096,17,826
2011-04-25,11001,0,1096,17,826
2011-05-02,11001,0,1096,17,826
2011-05-09,11001,0,1096,17,826
2011-05-16,11001,0,1096,17,826
2011-05-23,11001,0,1096,17,826
2011-05-30,11001,0,1096,17,826
2011-06-06,11001,0,1096,17,826
2011-06-13,11001,0,1096,17,826
2011-06-20,11001,0,1096,17,826
2011-06-27,11001,0,1096,17,826
2011-07-04,11001,0,1096,17,826
2011-07-11,11001,0,1096,17,826
2011-07-18,11001,0,1096,17,826
2011-07-25,11001,0,1096,17,826
2011-08-01,11001,0,1096,17,826
2011-08-08,11001,0,1096,17,826
2011-08-15,11001,0,1096,17,826
2011-08-22,11001,0,1096,17,826
2011-08-29,11001,0,1096,17,826
2011-09-05,11001,0,1096,17,826
2011-09-12,11001,0,1096,17,826
2011-09-19,11001,0,1096,17,826
2011-09-26,11001,0,1096,17,826
2011-10-03,11001,0,1096,17,826
2011-10-10,11001,0,1096,17,826
2011-10-17,11001,0,1096,17,826
2011-10-24,11001,0,1096,17,826
2011-10-31,11001,0,1096,17,826
2011-11-07,11001,0,1096,17,826
2011-11-14,11001,0,1096,17,826
2011-11-21,11001,0,1096,17,826
2011-11-28,11001,0,1096,17,826
2011-12-05,11001,0,1096,17,826
2009-12-14,15030,380,0,18,253
2009-12-21,15030,380,0,18,253
2009-12-28,15030,380,0,18,253
2010-01-04,15030,380,0,18,253
2010-01-11,15030,380,0,18,253
2010-01-18,15030,375,0,18,253
2010-01-25,15030,375,0,18,253
2010-02-01,15030,365,0,18,253
2010-02-08,15030,365,0,18,253
2010-02-15,15030,365,0,18,253
2010-02-22,15030,365,0,18,253
2010-03-01,15030,365,0,18,253
2010-03-08,15030,365,0,18,253
2010-03-15,15030,355,0,18,253
2010-03-22,15030,355,0,18,253
2010-03-29,15030,355,0,18,253
2010-04-05,15030,355,0,18,253
2010-04-12,15030,355,0,18,253
2010-04-19,15030,345,0,18,253
2010-04-26,15030,345,0,18,253
2010-05-03,15030,345,0,18,253
2010-05-10,15030,345,0,18,253
2010-05-17,15030,345,0,18,253
2010-05-24,15030,345,0,18,253
2010-05-31,15030,345,0,18,253
2010-06-07,15030,341,0,18,253
2010-06-14,15030,341,0,18,253
2010-06-21,15030,335,0,18,253
2010-06-28,15030,335,0,18,253
2010-07-05,15030,328,0,18,253
2010-07-12,15030,318,0,18,253
2010-07-19,15030,318,0,18,253
2010-07-26,15030,318,0,18,253
2010-08-02,15030,312,0,18,253
2010-08-09,15030,307,0,18,253
2010-08-16,15030,307,0,18,253
2010-08-23,15030,307,0,18,253
2010-08-30,15030,307,0,18,253
2010-09-06,15030,307,0,18,253
2010-09-13,15030,307,0,18,253
2010-09-20,15030,282,0,18,253
2010-09-27,15030,282,0,18,253
2010-10-04,15030,282,0,18,253
2010-10-11,15030,282,0,18,253
2010-10-18,15030,282,0,18,253
2010-10-25,15030,282,0,18,253
2010-11-01,15030,279,0,18,253
2010-11-08,15030,279,0,18,253
2010-11-15,15030,279,0,18,253
2010-11-22,15030,279,0,18,253
2010-11-29,15030,279,0,18,253
2010-12-06,15030,279,0,18,253
2010-12-13,15030,279,0,18,253
2010-12-20,15030,279,0,18,253
2010-12-27,15030,279,0,18,253
2011-01-03,15030,279,0,18,253
2011-01-10,15030,279,0,18,253
2011-01-17,15030,279,0,18,253
2011-01-24,15030,279,0,18,253
2011-01-31,15030,279,0,18,253
2011-02-07,15030,279,0,18,253
2011-02-14,15030,279,0,18,253
2011-02-21,15030,279,0,18,253
2011-02-28,15030,279,0,18,253
2011-03-07,15030,279,0,18,253
2011-03-14,15030,279,0,18,253
2011-03-21,15030,279,0,18,253
2011-03-28,15030,274,0,18,253
2011-04-04,15030,274,0,18,253
2011-04-11,15030,274,0,18,253
2011-04-18,15030,274,0,18,253
2011-04-25,15030,274,0,18,253
2011-05-02,15030,274,0,18,253
2011-05-09,15030,274,0,18,253
2011-05-16,15030,274,0,18,253
2011-05-23,15030,274,0,18,253
2011-05-30,15030,274,0,18,253
2011-06-06,15030,274,0,18,253
2011-06-13,15030,274,0,18,253
2011-06-20,15030,274,0,18,253
2011-06-27,15030,274,0,18,253
2011-07-04,15030,260,0,18,253
2011-07-11,15030,240,150,18,253
2011-07-18,15030,235,150,18,253
2011-07-25,15030,325,150,18,253
2011-08-01,15030,325,150,18,253
2011-08-08,15030,325,150,18,253
2011-08-15,15030,325,150,18,253
2011-08-22,15030,323,150,18,253
2011-08-29,15030,323,150,18,253
2011-09-05,15030,323,150,18,253
2011-09-12,15030,323,150,18,253
2011-09-19,15030,323,150,18,253
2011-09-26,15030,323,150,18,253
2011-10-03,15030,320,150,18,253
2011-10-10,15030,320,150,18,253
2011-10-17,15030,320,150,18,253
2011-10-24,15030,320,150,18,253
2011-10-31,15030,310,150,18,253
2011-11-07,15030,310,150,18,253
2011-11-14,15030,288,150,18,253
2011-11-21,15030,288,150,18,253
2011-11-28,15030,288,150,18,253
2011-12-05,15030,288,150,18,253
2009-12-07,15034,2235,0,14,1534
2009-12-14,15034,2192,0,14,1534
2009-12-21,15034,2156,0,14,1534
2009-12-28,15034,2156,0,14,1534
2010-01-04,15034,2156,0,14,1534
2010-01-11,15034,1868,0,14,1534
2010-01-18,15034,1839,0,14,1534
2010-01-25,15034,1833,0,14,1534
2010-02-01,15034,1833,0,14,1534
2010-02-08,15034,1784,0,14,1534
2010-02-15,15034,1760,0,14,1534
2010-02-22,15034,1717,0,14,1534
2010-03-01,15034,1609,0,14,1534
2010-03-08,15034,1609,0,14,1534
2010-03-15,15034,1597,0,14,1534
2010-03-22,15034,1547,0,14,1534
2010-03-29,15034,1523,718,14,1534
2010-04-05,15034,1499,718,14,1534
2010-04-12,15034,2180,718,14,1534
2010-04-19,15034,2179,718,14,1534
2010-04-26,15034,2179,718,14,1534
2010-05-03,15034,2179,718,14,1534
2010-05-10,15034,2083,718,14,1534
2010-05-17,15034,2058,718,14,1534
2010-05-24,15034,1945,718,14,1534
2010-05-31,15034,1837,718,14,1534
2010-06-07,15034,1468,718,14,1534
2010-06-14,15034,1413,718,14,1534
2010-06-21,15034,1340,718,14,1534
2010-06-28,15034,1040,718,14,1534
2010-07-05,15034,608,1609,14,1534
2010-07-12,15034,561,1609,14,1534
2010-07-19,15034,1400,1609,14,1534
2010-07-26,15034,1317,1609,14,1534
2010-08-02,15034,1267,1609,14,1534
2010-08-09,15034,1205,1609,14,1534
2010-08-16,15034,1152,1609,14,1534
2010-08-23,15034,1128,1609,14,1534
2010-08-30,15034,1079,1609,14,1534
2010-09-06,15034,1041,1609,14,1534
2010-09-13,15034,993,1609,14,1534
2010-09-20,15034,968,1609,14,1534
2010-09-27,15034,823,1609,14,1534
2010-10-04,15034,823,1609,14,1534
2010-10-11,15034,750,1609,14,1534
2010-10-18,15034,738,1609,14,1534
2010-10-25,15034,736,1609,14,1534
2010-11-01,15034,735,1609,14,1534
2010-11-08,15034,614,1609,14,1534
2010-11-15,15034,590,1609,14,1534
2010-11-22,15034,432,1609,14,1534
2010-11-29,15034,288,1609,14,1534
2010-12-06,15034,286,1609,14,1534
2010-12-13,15034,257,1609,14,1534
2010-12-20,15034,243,1609,14,1534
2010-12-27,15034,243,1609,14,1534
2011-01-03,15034,243,1609,14,1534
2011-01-10,15034,72,1609,14,1534
2011-01-17,15034,68,1609,14,1534
2011-01-24,15034,66,1609,14,1534
2011-01-31,15034,66,1609,14,1534
2011-02-07,15034,42,1609,14,1534
2011-02-14,15034,34,1609,14,1534
2011-02-21,15034,34,1609,14,1534
2011-02-28,15034,0,1609,14,1534
2011-03-07,15034,0,1609,14,1534
2011-03-14,15034,0,1609,14,1534
2011-03-21,15034,0,1609,14,1534
2011-03-28,15034,0,1609,14,1534
2011-04-04,15034,0,1609,14,1534
2011-04-11,15034,0,1609,14,1534
2011-04-18,15034,0,1609,14,1534
2011-04-25,15034,0,1609,14,1534
2011-05-02,15034,0,1609,14,1534
2011-05-09,15034,0,1609,14,1534
2011-05-16,15034,0,1609,14,1534
2011-05-23,15034,0,1609,14,1534
2011-05-30,15034,0,1609,14,1534
2011-06-06,15034,0,1609,14,1534
2011-06-13,15034,0,1609,14,1534
2011-06-20,15034,0,1609,14,1534
2011-06-27,15034,0,1609,14,1534
2011-07-04,15034,0,1609,14,1534
2011-07-11,15034,0,1609,14,1534
2011-07-18,15034,0,1609,14,1534
2011-07-25,15034,0,1609,14,1534
2011-08-01,15034,0,1609,14,1534
2011-08-08,15034,0,1609,14,1534
2011-08-15,15034,0,1609,14,1534
2011-08-22,15034,0,1609,14,1534
2011-08-29,15034,0,1609,14,1534
2011-09-05,15034,0,1609,14,1534
2011-09-12,15034,0,1609,14,1534
2011-09-19,15034,0,1609,14,1534
2011-09-26,15034,0,1609,14,1534
2011-10-03,15034,0,1609,14,1534
2011-10-10,15034,0,1609,14,1534
2011-10-17,15034,0,1609,14,1534
2011-10-24,15034,0,1609,14,1534
2011-10-31,15034,0,1609,14,1534
2011-11-07,15034,0,1609,14,1534
2011-11-14,15034,0,1609,14,1534
2011-11-21,15034,0,1609,14,1534
2011-11-28,15034,0,1609,14,1534
2011-12-05,15034,0,1609,14,1534
2009-12-07,15036,2845,0,8,1818
2009-12-14,15036,2759,0,8,1818
2009-12-21,15036,2746,0,8,1818
2009-12-28,15036,2643,0,8,1818
2010-01-04,15036,2631,0,8,1818
2010-01-11,15036,2444,0,8,1818
2010-01-18,15036,2420,0,8,1818
2010-01-25,15036,2298,0,8,1818
2010-02-01,15036,2232,0,8,1818
2010-02-08,15036,2158,0,8,1818
2010-02-15,15036,2086,0,8,1818
2010-02-22,15036,1872,0,8,1818
2010-03-01,15036,1696,1455,8,1818
2010-03-08,15036,3038,1455,8,1818
2010-03-15,15036,2924,1455,8,1818
2010-03-22,15036,2203,1455,8,1818
2010-03-29,15036,2062,1455,8,1818
2010-04-05,15036,1301,1455,8,1818
2010-04-12,15036,1069,1455,8,1818
2010-04-19,15036,933,1455,8,1818
2010-04-26,15036,94,3155,8,1818
2010-05-03,15036,0,3155,8,1818
2010-05-10,15036,1183,3155,8,1818
2010-05-17,15036,29,3155,8,1818
2010-05-24,15036,0,3155,8,1818
2010-05-31,15036,0,3155,8,1818
2010-06-07,15036,0,3155,8,1818
2010-06-14,15036,0,3155,8,1818
2010-06-21,15036,0,3155,8,1818
2010-06-28,15036,0,3155,8,1818
2010-07-05,15036,0,3155,8,1818
2010-07-12,15036,0,3155,8,1818
2010-07-19,15036,0,3155,8,1818
2010-07-26,15036,0,3155,8,1818
2010-08-02,15036,0,3155,8,1818
2010-08-09,15036,0,3155,8,1818
2010-08-16,15036,0,3155,8,1818
2010-08-23,15036,0,3155,8,1818
2010-08-30,15036,0,3155,8,1818
2010-09-06,15036,0,3155,8,1818
2010-09-13,15036,0,3155,8,1818
2010-09-20,15036,0,3155,8,1818
2010-09-27,15036,0,3155,8,1818
2010-10-04,15036,0,3155,8,1818
2010-10-11,15036,0,3155,8,1818
2010-10-18,15036,0,3155,8,1818
2010-10-25,15036,0,3155,8,1818
2010-11-01,15036,0,3155,8,1818
2010-11-08,15036,0,3155,8,1818
2010-11-15,15036,0,3155,8,1818
2010-11-22,15036,0,3155,8,1818
2010-11-29,15036,0,3155,8,1818
2010-12-06,15036,0,3155,8,1818
2010-12-13,15036,0,3155,8,1818
2010-12-20,15036,0,3155,8,1818
2010-12-27,15036,0,3155,8,1818
2011-01-03,15036,0,3155,8,1818
2011-01-10,15036,0,3155,8,1818
2011-01-17,15036,0,3155,8,1818
2011-01-24,15036,0,3155,8,1818
2011-01-31,15036,0,3155,8,1818
2011-02-07,15036,0,3155,8,1818
2011-02-14,15036,0,3155,8,1818
2011-02-21,15036,0,3155,8,1818
2011-02-28,15036,0,3155,8,1818
2011-03-07,15036,0,3155,8,1818
2011-03-14,15036,0,3155,8,1818
2011-03-21,15036,0,3155,8,1818
2011-03-28,15036,0,3155,8,1818
2011-04-04,15036,0,3155,8,1818
2011-04-11,15036,0,3155,8,1818
2011-04-18,15036,0,3155,8,1818
2011-04-25,15036,0,3155,8,1818
2011-05-02,15036,0,3155,8,1818
2011-05-09,15036,0,3155,8,1818
2011-05-16,15036,0,3155,8,1818
2011-05-23,15036,0,3155,8,1818
2011-05-30,15036,0,3155,8,1818
2011-06-06,15036,0,3155,8,1818
2011-06-13,15036,0,3155,8,1818
2011-06-20,15036,0,3155,8,1818
2011-06-27,15036,0,3155,8,1818
2011-07-04,15036,0,3155,8,1818
2011-07-11,15036,0,3155,8,1818
2011-07-18,15036,0,3155,8,1818
2011-07-25,15036,0,3155,8,1818
2011-08-01,15036,0,3155,8,1818
2011-08-08,15036,0,3155,8,1818
2011-08-15,15036,0,3155,8,1818
2011-08-22,15036,0,3155,8,1818
2011-08-29,15036,0,3155,8,1818
2011-09-05,15036,0,3155,8,1818
2011-09-12,15036,0,3155,8,1818
2011-09-19,15036,0,3155,8,1818
2011-09-26,15036,0,3155,8,1818
2011-10-03,15036,0,3155,8,1818
2011-10-10,15036,0,3155,8,1818
2011-10-17,15036,0,3155,8,1818
2011-10-24,15036,0,3155,8,1818
2011-10-31,15036,0,3155,8,1818
2011-11-07,15036,0,3155,8,1818
2011-11-14,15036,0,3155,8,1818
2011-11-21,15036,0,3155,8,1818
2011-11-28,15036,0,3155,8,1818
2011-12-05,15036,0,3155,8,1818
2009-12-07,15039,1093,0,19,781
2009-12-14,15039,1074,0,19,781
2009-12-21,15039,1063,0,19,781
2009-12-28,15039,1063,0,19,781
2010-01-04,15039,1063,0,19,781
2010-01-11,15039,1063,0,19,781
2010-01-18,15039,1055,0,19,781
2010-01-25,15039,1050,0,19,781
2010-02-01,15039,1046,0,19,781
2010-02-08,15039,1026,0,19,781
2010-02-15,15039,996,0,19,781
2010-02-22,15039,496,357,19,781
2010-03-01,15039,491,357,19,781
2010-03-08,15039,814,357,19,781
2010-03-15,15039,812,357,19,781
2010-03-22,15039,752,357,19,781
2010-03-29,15039,727,357,19,781
2010-04-05,15039,706,357,19,781
2010-04-12,15039,684,357,19,781
2010-04-19,15039,674,357,19,781
2010-04-26,15039,674,357,19,781
2010-05-03,15039,668,357,19,781
2010-05-10,15039,604,357,19,781
2010-05-17,15039,584,357,19,781
2010-05-24,15039,562,357,19,781
2010-05-31,15039,558,357,19,781
2010-06-07,15039,333,722,19,781
2010-06-14,15039,322,722,19,781
2010-06-21,15039,301,722,19,781
2010-06-28,15039,642,722,19,781
2010-07-05,15039,498,722,19,781
2010-07-12,15039,182,722,19,781
2010-07-19,15039,9,1094,19,781
2010-07-26,15039,0,1094,19,781
2010-08-02,15039,0,1094,19,781
2010-08-09,15039,372,1094,19,781
2010-08-16,15039,286,1094,19,781
2010-08-23,15039,197,1094,19,781
2010-08-30,15039,167,1094,19,781
2010-09-06,15039,135,1094,19,781
2010-09-13,15039,123,1094,19,781
2010-09-20,15039,66,1094,19,781
2010-09-27,15039,0,1094,19,781
2010-10-04,15039,0,1094,19,781
2010-10-11,15039,0,1094,19,781
2010-10-18,15039,0,1094,19,781
2010-10-25,15039,0,1094,19,781
2010-11-01,15039,0,1094,19,781
2010-11-08,15039,0,1094,19,781
2010-11-15,15039,0,1094,19,781
2010-11-22,15039,0,1094,19,781
2010-11-29,15039,0,1094,19,781
2010-12-06,15039,0,1094,19,781
2010-12-13,15039,0,1094,19,781
2010-12-20,15039,0,1094,19,781
2010-12-27,15039,0,1094,19,781
2011-01-03,15039,0,1094,19,781
2011-01-10,15039,0,1094,19,781
2011-01-17,15039,0,1094,19,781
2011-01-24,15039,0,1094,19,781
2011-01-31,15039,0,1094,19,781
2011-02-07,15039,0,1094,19,781
2011-02-14,15039,0,1094,19,781
2011-02-21,15039,0,1094,19,781
2011-02-28,15039,0,1094,19,781
2011-03-07,15039,0,1094,19,781
2011-03-14,15039,0,1094,19,781
2011-03-21,15039,0,1094,19,781
2011-03-28,15039,0,1094,19,781
2011-04-04,15039,0,1094,19,781
2011-04-11,15039,0,1094,19,781
2011-04-18,15039,0,1094,19,781
2011-04-25,15039,0,1094,19,781
2011-05-02,15039,0,1094,19,781
2011-05-09,15039,0,1094,19,781
2011-05-16,15039,0,1094,19,781
2011-05-23,15039,0,1094,19,781
2011-05-30,15039,0,1094,19,781
2011-06-06,15039,0,1094,19,781
2011-06-13,15039,0,1094,19,781
2011-06-20,15039,0,1094,19,781
2011-06-27,15039,0,1094,19,781
2011-07-04,15039,0,1094,19,781
2011-07-11,15039,0,1094,19,781
2011-07-18,15039,0,1094,19,781
2011-07-25,15039,0,1094,19,781
2011-08-01,15039,0,1094,19,781
2011-08-08,15039,0,1094,19,781
